complex_id	gene
1889	SLC9A3
1889	SLC9A3R2
1890	SLC9A3R1
1890	ACTN4
1891	SLC9A3R1
1891	EGFR
1891	PTEN
1892	SLC9A3R1
1892	PRKCZ
1893	SLC9A3R1
1893	EZR
1893	SLC34A1
1894	SLC9A3R1
1894	EZR
1894	PDZK1
1895	SLC9A3R2
1895	TRIP6
1895	LPAR2
1896	SIVA1
1896	LPAR2
1897	SIVA1
1897	S1PR4
1898	MET
1898	ITGB4
1898	S1PR1
1899	PRKCA
1899	S1PR1
1899	MAPK3
1899	MAPK1
1899	KDR
1900	S1PR2
1900	PRKCA
1900	MAPK3
1900	MAPK1
1900	KDR
1901	PRKCA
1901	MAPK3
1901	MAPK1
1901	KDR
1901	S1PR3
1902	PRKCA
1902	MAPK3
1902	MAPK1
1902	KDR
1902	S1PR5
1903	S1PR1
1903	ARRB2
1904	GNAI2
1904	IGF1R
1904	CXCR4
1904	GNB1
1905	ADRA1A
1905	CXCR4
1906	ADRB1
1906	CXCR4
1907	DRD4
1907	CUL3
1907	KLHL12
1908	ATG13
1908	ULK1
1908	ATG14
1908	PIK3C3
1909	APOL1
1909	HPR
1909	C3
1909	APOA1
1910	APOL1
1910	HPR
1910	IGHM
1910	APOA1
1910	FN1
1911	RBP4
1911	TTR
1912	PIP
1912	AZGP1
1913	CP
1913	LTF
1913	MPO
1914	CP
1914	LTF
1915	CP
1915	MPO
1916	S100A8
1916	S100A9
1917	S100A8
1917	S100A9
1917	NOS2
1918	FGFR1
1918	KLB
1918	FGF21
1919	FGF19
1919	FGFR4
1919	KLB
1920	FGFR4
1920	KLB
1921	FGFR4
1921	KLB
1921	FGF21
1922	SYNCRIP
1922	STAU1
1922	RPL26
1922	RPS6
1922	YBX1
1922	HNRNPU
1922	DHX9
1922	ELAVL1
1922	IGF2BP1
1923	LCK
1923	EPHA1
1923	PIK3R1
1923	PTK2B
1924	EMSY
1924	CCAR2
1924	ZNF335
1925	WDR5
1925	KDM6B
1925	ZNF335
1925	ASH2L
1926	CCAR2
1926	SIRT1
1927	ZNF326
1927	CCAR2
1928	IRF2BP2
1928	IRF2BP1
1928	IRF2BPL
1929	WDR5
1929	KDM6B
1929	DPY30
1929	ASH2L
1930	WDR5
1930	KDM6B
1930	ASH2L
1931	PRMT5
1931	RUNX1
1931	CBFB
1931	COPRS
1932	PRMT5
1932	COPRS
1933	PELP1
1933	WDR18
1933	SENP3
1933	TEX10
1933	LAS1L
1934	NOL9
1934	PELP1
1934	WDR18
1934	SENP3
1934	TEX10
1934	LAS1L
1935	PES1
1935	BOP1
1935	WDR12
1936	PRMT5
1936	ERH
1936	PRMT1
1936	WDR77
1936	CHTOP
1937	ERLIN2
1937	HSPA5
1937	HSP90B1
1937	BSG
1937	OS9
1937	SYVN1
1937	FAF2
1937	ERLEC1
1937	DERL2
1937	FAM8A1
1937	SEL1L
1937	UBE2J1
1937	AUP1
1938	HERC2
1938	UBE3A
1938	MAPK6
1938	NEURL4
1939	UBL4A
1939	BAG6
1939	GET4
1940	NR3C1
1940	CBX3
1940	EHMT2
1941	NR3C1
1941	CBX3
1941	EHMT1
1942	ERLIN2
1942	TMUB1
1942	AMFR
1943	INSIG1
1943	TMEM173
1943	AMFR
1944	BAG6
1944	FAF2
1944	AMFR
1945	RBX1
1945	CUL4A
1945	DDB1
1945	CRBN
1946	EXT1
1946	EXT2
1947	FANCG
1947	FANCA
1947	FANCC
1947	FAAP100
1947	FANCM
1947	FANCB
1947	FAAP24
1947	FANCE
1947	FANCF
1947	FANCL
1948	OS9
1948	FAF2
1948	SEL1L
1948	UBE2J1
1948	AUP1
1949	AXIN1
1949	LAMTOR5
1949	ATP6V1B2
1949	ATP6V0C
1949	ATP6V1A
1949	PRKAG1
1949	ATP6V0D1
1949	LAMTOR4
1949	PRKAA1
1949	STK11
1949	LAMTOR1
1949	LAMTOR3
1949	LAMTOR2
1949	PRKAB1
1950	TSC2
1950	TSC1
1950	TBC1D7
1951	PI4KA
1951	TTC7B
1951	GSPT2
1951	FAM126A
1952	PPHLN1
1952	MPHOSPH8
1952	FAM208A
1953	TUBG1
1953	TUBGCP3
1953	TUBGCP6
1953	TUBGCP5
1953	TUBGCP2
1953	TUBGCP4
1954	CIAO1
1954	SLC25A5
1954	ERCC2
1954	MMS19
1954	FAM96B
1955	CIAO1
1955	MMS19
1955	NARFL
1955	FAM96B
1956	CIAO1
1956	MMS19
1956	FAM96B
1957	SKP1
1957	CUL1
1957	FBXO10
1958	RBX1
1958	SKP1
1958	CUL1
1958	FBXO6
1959	RBX1
1959	SKP1
1959	CUL1
1959	FBXO17
1960	RBX1
1960	SKP1
1960	CUL1
1960	FBXO27
1961	RBX1
1961	SKP1
1961	CUL1
1961	FBXO44
1962	IRAK1
1962	PELI1
1962	IRAK4
1962	TRAF6
1963	GSK3B
1963	FBXW7
1963	CDX2
1964	CTNNB1
1964	FERMT2
1964	TCF7L2
1965	CTNNB1
1965	YBX1
1965	FERMT2
1966	ITGB3
1966	FGF1
1966	FGFR1
1967	EED
1967	EZH2
1967	PHF19
1968	ELN
1968	FBN1
1968	FBLN2
1969	ELN
1969	FBN1
1969	FBLN5
1970	FER
1970	PTK2
1970	CTTN
1971	LIMS1
1971	ILK
1971	PARVA
1972	ILK
1972	LIMS2
1972	PARVA
1973	MMP14
1973	BCAR1
1973	PTK2
1974	MAPK1
1974	PXN
1974	PTK2
1975	PXN
1975	ROBO4
1976	PAK1
1976	ARHGEF7
1976	GIT2
1977	AKT1
1977	FOXO1
1977	WDFY2
1978	VAMP2
1978	PRKCZ
1978	WDFY2
1979	TRIM28
1979	ZFP90
1979	FOXP3
1980	PRMT5
1980	SNAI1
1980	AJUBA
1981	PRKCZ
1981	SQSTM1
1981	TRAF6
1982	MYC
1982	KAT2A
1982	TRRAP
1983	KAT2A
1983	TRRAP
1984	MAPK3
1984	MAPK1
1984	PXN
1984	ARHGEF2
1985	LRP5
1985	TSPAN12
1985	NDP
1985	FZD4
1986	LRP6
1986	PTH
1986	PTH1R
1987	LGR5
1987	LRP6
1987	FZD5
1988	BRCA1
1988	RAD51
1988	BARD1
1989	IDH2
1990	IDH3B
1990	IDH3A
1990	IDH3G
1991	ITGB1
1991	LGALS3
1991	ITGA3
1991	CSPG4
1992	GFRA3
1992	RET
1992	ARTN
1993	MCIDAS
1993	GMNN
1993	CDT1
1994	RAB3A
1994	CHM
1994	RABGGTA
1995	DHX15
1995	GCFC2
1995	TFIP11
1996	GLRX3
1996	BOLA2
1997	GATC
1997	GATB
1997	QRSL1
1998	DYNC1I1
1998	DCTN1
1998	BICD2
1999	CTNNB1
1999	GID8
2000	AXIN1
2000	GSK3B
2000	GID8
2001	SPTLC1
2001	SPTLC2
2001	SPTLC3
2002	SPTLC1
2002	SPTSSB
2002	SPTLC3
2003	SPTLC1
2003	SPTSSA
2003	SPTLC3
2004	SPTLC1
2004	SPTLC2
2004	SPTSSB
2005	SPTLC1
2005	SPTLC2
2005	SPTSSA
2006	JUN
2006	PRR7
2006	FBXW7
2007	SPTLC1
2007	ORMDL3
2008	PTMA
2008	MARCKSL1
2008	ACTB
2008	SET
2009	PTMA
2009	PSMA1
2009	ANP32A
2009	SLC25A3
2009	C1QBP
2010	PTMA
2010	ANP32A
2010	ANP32B
2011	PTMA
2011	ANP32A
2011	RAB11A
2011	ANP32B
2012	PTMA
2012	SET
2013	VCL
2013	PTK2
2013	THSD1
2013	TLN1
2014	CYFIP1
2014	ABI3
2014	WASF2
2015	ITGB3
2015	FGF1
2015	ITGAV
2016	MAPK8IP2
2016	MAPK8IP1
2017	PLOD3
2017	ADIPOQ
2017	COLGALT1
2018	EGFR
2018	ST3GAL6
2019	SEPHS1
2019	TRNAU1AP
2019	SEPHS2
2019	SEPSECS
2020	PLOD2
2020	FKBP10
2021	CAPZB
2021	CAPZA3
2022	HTT
2022	PDE4B
2022	DISC1
2023	PPP2R1A
2023	PPP2R2A
2023	PPP2CA
2023	GRIN3A
2024	RACK1
2024	FERMT3
2025	ITGB1
2025	RACK1
2026	ITGB2
2026	RACK1
2027	GNB1
2027	GNAI1
2027	GNGT1
2028	GNB2
2028	GNAI1
2028	GNGT1
2029	GNB3
2029	GNAI1
2029	GNGT1
2030	GNAI1
2030	GNGT1
2030	GNB4
2031	GNB5
2031	GNAI1
2031	GNGT1
2032	GNG2
2032	GNB1
2032	GNAI1
2033	GNG2
2033	GNB2
2033	GNAI1
2034	GNB3
2034	GNG2
2034	GNAI1
2035	GNG2
2035	GNAI1
2035	GNB4
2036	GNB5
2036	GNG2
2036	GNAI1
2037	GNB1
2037	GNAI1
2037	GNG3
2038	GNB2
2038	GNAI1
2038	GNG3
2039	GNB3
2039	GNAI1
2039	GNG3
2040	GNAI1
2040	GNG3
2040	GNB4
2041	GNB5
2041	GNAI1
2041	GNG3
2042	NR3C1
2042	UPF1
2042	DCP1A
2042	PNRC2
2043	GNG4
2043	GNB1
2043	GNAI1
2044	GNG4
2044	GNB2
2044	GNAI1
2045	GNB3
2045	GNG4
2045	GNAI1
2046	GNG4
2046	GNAI1
2046	GNB4
2047	GNB5
2047	GNG4
2047	GNAI1
2048	GNB1
2048	GNAI1
2048	GNG5
2049	GNB2
2049	GNAI1
2049	GNG5
2050	MAPK1
2050	BLVRA
2050	PRKCD
2051	SSTR5
2051	PLCB3
2051	PDZK1
2052	SSTR1
2052	PLCB3
2052	PDZK1
2053	SSTR2
2053	PLCB3
2053	PDZK1
2054	SSTR3
2054	PLCB3
2054	PDZK1
2055	SSTR4
2055	PLCB3
2055	PDZK1
2056	IFNW1
2056	IFNAR1
2056	IFNAR2
2057	IFNA2
2057	IFNAR2
2058	IFNA2
2058	IFNAR1
2058	IFNAR2
2059	TLR2
2059	TLR1
2060	PIAS1
2060	SUMO1
2060	UBE2I
2061	UBE2N
2061	UBE2V2
2061	OTUB1
2062	PCCA
2062	PCCB
2063	KRIT1
2063	RAP1B
2063	HEG1
2064	GNB3
2064	GNAI1
2064	GNG5
2065	GNAI1
2065	GNG5
2065	GNB4
2066	GNB5
2066	GNAI1
2066	GNG5
2067	NFAT5
2067	WWTR1
2068	SMCR8
2068	C9ORF72
2068	WDR41
2069	SMCR8
2069	C9ORF72
2070	ATG13
2070	ULK1
2070	RB1CC1
2070	SMCR8
2070	C9ORF72
2070	ATG101
2070	WDR41
2071	GNG7
2071	GNB1
2071	GNAI1
2072	GNG7
2072	GNB2
2072	GNAI1
2073	GNG7
2073	GNB3
2073	GNAI1
2074	GNG7
2074	GNAI1
2074	GNB4
2075	GNB5
2075	GNG7
2075	GNAI1
2076	GNB1
2076	GNAI1
2076	GNG8
2077	GNB2
2077	GNAI1
2077	GNG8
2078	GNB3
2078	GNAI1
2078	GNG8
2079	GNAI1
2079	GNB4
2079	GNG8
2080	GNB5
2080	GNAI1
2080	GNG8
2081	GNG10
2081	GNB1
2081	GNAI1
2082	GNG10
2082	GNB2
2082	GNAI1
2083	GNB3
2083	GNG10
2083	GNAI1
2084	GNG10
2084	GNAI1
2084	GNB4
2085	GNB5
2085	GNG10
2085	GNAI1
2086	GNG11
2086	GNB1
2086	GNAI1
2087	GNG11
2087	GNB2
2087	GNAI1
2088	GNB3
2088	GNG11
2088	GNAI1
2089	GNG11
2089	GNAI1
2089	GNB4
2090	GNB5
2090	GNG11
2090	GNAI1
2091	GNB1
2091	GNAI1
2092	GNB2
2092	GNAI1
2092	GNG12
2093	GNB3
2093	GNAI1
2093	GNG12
2094	GNAI1
2094	GNB4
2094	GNG12
2095	GNB5
2095	GNAI1
2095	GNG12
2096	GNB1
2096	GNAI1
2096	GNG13
2097	GNB2
2097	GNAI1
2097	GNG13
2098	GNB3
2098	GNAI1
2098	GNG13
2099	GNAI1
2099	GNB4
2099	GNG13
2100	GNB5
2100	GNAI1
2100	GNG13
2101	GNB1
2101	GNAS
2101	GNGT1
2102	NR5A1
2102	ASAH1
2103	PSAP
2103	NR5A1
2103	ASAH1
2104	SPAG1
2104	DNAAF5
2104	DNAAF2
2105	AURKB
2105	VRK1
2106	SOX2
2106	VRK1
2107	NBN
2107	VRK1
2108	NBN
2108	RNF8
2108	VRK1
2109	UCHL1
2109	PRRX1
2110	UCHL1
2110	PRRX2
2111	PLG
2111	IGF2R
2111	PLAUR
2112	IGF2R
2112	PLAUR
2113	PLAU
2113	IGF2R
2113	PLAUR
2114	PLG
2114	PLAU
2114	TGFB1
2114	IGF2R
2114	PLAUR
2115	RC3H1
2115	NUFIP2
2116	PLAU
2116	PLAUR
2117	SHMT1
2117	ABRAXAS2
2118	SHMT2
2118	ABRAXAS2
2119	PTK2
2119	GRB7
2120	HSPA9
2120	GRPEL2
2120	GRPEL1
2121	GRPEL2
2121	GRPEL1
2122	HSPA9
2122	GRPEL1
2123	HSPA9
2123	GRPEL2
2124	TIMM44
2124	HSPA9
2124	GRPEL2
2124	GRPEL1
2125	PRKAR2A
2125	GSK3B
2125	GSKIP
2126	PRKAR2B
2126	GSKIP
2127	DNM1L
2127	PRKAR2A
2127	GSK3B
2127	GSKIP
2128	CCDC22
2128	CCDC93
2128	C16ORF62
2128	COMMD1
2129	CCDC22
2129	CCDC93
2129	C16ORF62
2130	CCDC93
2130	COMMD6
2130	COMMD1
2131	CCDC93
2131	C16ORF62
2131	COMMD1
2132	WASH1
2132	CCDC22
2132	CCDC93
2132	C16ORF62
2132	FAM21C
2133	VCP
2133	DERL1
2133	SELK
2134	SEC24B
2134	SEC23A
2135	SEC24B
2135	SREBF1
2135	SCAP
2135	SEC23A
2136	SEC24B
2136	SEC23A
2136	PREB
2136	SAR1B
2136	SEC23IP
2137	GNB2
2137	GNAS
2137	GNGT1
2138	GNB3
2138	GNAS
2138	GNGT1
2139	GNAS
2139	GNGT1
2139	GNB4
2140	GNB5
2140	GNAS
2140	GNGT1
2141	GNG2
2141	GNB2
2141	GNAS
2142	GNB3
2142	GNG2
2142	GNAS
2143	GNG2
2143	GNAS
2143	GNB4
2144	GNB5
2144	GNG2
2144	GNAS
2145	GNB1
2145	GNAS
2145	GNG3
2146	GNB2
2146	GNAS
2146	GNG3
2147	GNB3
2147	GNAS
2147	GNG3
2148	GNAS
2148	GNG3
2148	GNB4
2149	GNB5
2149	GNAS
2149	GNG3
2150	TSC2
2150	TSC1
2151	DVL1
2151	TSC2
2152	DVL1
2152	AXIN1
2152	TSC2
2152	GSK3B
2153	GNG4
2153	GNB1
2153	GNAS
2154	GNG4
2154	GNB2
2154	GNAS
2155	GNB3
2155	GNG4
2155	GNAS
2156	GNG4
2156	GNAS
2156	GNB4
2157	GNB5
2157	GNG4
2157	GNAS
2158	GNB1
2158	GNAS
2158	GNG5
2159	GNB2
2159	GNAS
2159	GNG5
2160	GNB3
2160	GNAS
2160	GNG5
2161	GNAS
2161	GNG5
2161	GNB4
2162	GNB5
2162	GNAS
2162	GNG5
2163	GNG7
2163	GNB1
2163	GNAS
2164	GNG7
2164	GNB2
2164	GNAS
2165	GNG7
2165	GNB3
2165	GNAS
2166	GNG7
2166	GNAS
2166	GNB4
2167	GNB5
2167	GNG7
2167	GNAS
2168	GNB1
2168	GNAS
2168	GNG8
2169	GNB2
2169	GNAS
2169	GNG8
2170	GNB3
2170	GNAS
2170	GNG8
2171	GNAS
2171	GNB4
2171	GNG8
2172	GNB5
2172	GNAS
2172	GNG8
2173	TP53
2173	MDM2
2174	CCNB1
2174	CCNF
2175	GCLC
2175	GCLM
2176	GNG10
2176	GNB1
2176	GNAS
2177	GNG10
2177	GNB2
2177	GNAS
2178	GNB3
2178	GNG10
2178	GNAS
2179	MCCC1
2179	MCCC2
2180	MAT2A
2180	MAT2B
2181	CNOT1
2181	CNOT3
2181	RQCD1
2181	TNKS1BP1
2181	CNOT10
2181	CNOT2
2181	CNOT7
2181	CNOT11
2181	CNOT6
2182	GNG10
2182	GNAS
2182	GNB4
2183	GNB5
2183	GNG10
2183	GNAS
2184	GNG11
2184	GNB1
2184	GNAS
2185	MAT1A
2185	MAT2B
2186	TIMM23
2186	TIMM8A
2186	TIMM13
2187	GNG11
2187	GNB2
2187	GNAS
2188	GNB3
2188	GNG11
2188	GNAS
2189	GNG11
2189	GNAS
2189	GNB4
2190	GNB5
2190	GNG11
2190	GNAS
2191	GNB1
2191	GNAS
2191	GNG12
2192	GNB2
2192	GNAS
2192	GNG12
2193	GNB3
2193	GNAS
2193	GNG12
2194	GNAS
2194	GNB4
2194	GNG12
2195	GNB5
2195	GNAS
2195	GNG12
2196	GNB1
2196	GNAS
2196	GNG13
2197	GNB2
2197	GNAS
2197	GNG13
2198	GNB3
2198	GNAS
2198	GNG13
2199	GNAS
2199	GNB4
2199	GNG13
2200	GNB5
2200	GNAS
2200	GNG13
2201	CNOT1
2201	CNOT3
2201	RQCD1
2201	CNOT6L
2201	TNKS1BP1
2201	CNOT10
2201	CNOT2
2201	CNOT7
2201	CNOT11
2202	CNOT1
2202	CNOT3
2202	RQCD1
2202	TNKS1BP1
2202	CNOT10
2202	CNOT2
2202	CNOT8
2202	CNOT11
2202	CNOT6
2203	CNOT1
2203	CNOT3
2203	RQCD1
2203	CNOT6L
2203	TNKS1BP1
2203	CNOT10
2203	CNOT2
2203	CNOT8
2203	CNOT11
2204	XRCC6
2204	XRCC5
2204	PRKDC
2204	DTNBP1
2205	ZDHHC6
2205	SELK
2206	MSL1
2206	MSL3
2206	KAT8
2206	MSL2
2207	OGT
2207	HCFC1
2207	WDR5
2207	KANSL1
2207	MCRS1
2207	PHF20
2207	KAT8
2207	KANSL2
2207	KANSL3
2208	ERCC2
2208	MMS19
2209	MMS19
2209	FAM96B
2210	HCFC1
2210	THAP11
2211	MTA2
2211	CHD4
2211	TWIST1
2211	RBBP7
2211	HDAC2
2212	DLGAP1
2212	DLC1
2212	MYO5A
2213	DLGAP1
2213	DLG4
2213	DYNLL2
2214	DRD2
2214	DISC1
2215	ATXN1
2215	CIC
2216	CHRNA7
2216	GRIN1
2217	CHRNA7
2217	GRIN2A
2218	SNCA
2218	TUBB3
2219	RPGRIP1
2219	SPATA7
2220	AURKA
2220	HRAS
2220	RAF1
2221	ANXA2
2221	ABCB1
2221	SRC
2221	RACK1
2222	ESR1
2222	MDM2
2223	MDM4
2223	ESR1
2224	MID1
2224	PPP2CA
2224	IGBP1
2225	BRD1
2225	KAT6B
2225	ING5
2225	KAT6A
2225	MEAF6
2226	KAT6B
2226	ING5
2226	KAT6A
2226	MEAF6
2226	BRPF3
2227	KAT7
2227	ING5
2227	MEAF6
2227	JADE2
2228	KAT7
2228	ING5
2228	JADE3
2228	MEAF6
2229	ABCB1
2229	TFPI2
2229	PPP2R3C
2230	HCFC1
2230	ZNF143
2230	THAP11
2231	HADHA
2231	HADHB
2232	ABCG8
2232	ABCG5
2233	ATP1B1
2233	AQP4
2233	KCNJ10
2233	MLC1
2233	TRPV4
2233	SNTG1
2234	NQO2
2234	AKT1
2235	DLD
2235	DLST
2235	OGDH
2235	KAT2A
2236	ATP1B1
2236	AQP4
2236	KCNJ10
2236	HEPACAM
2236	MLC1
2236	TRPV4
2237	HSPA1A
2237	CLTC
2237	HERC1
2238	ARNTL
2238	NPAS2
2239	ARNTL
2239	CLOCK
2240	ARNTL
2240	HIF1A
2241	ARNTL
2241	EPAS1
2242	BCL2
2242	CISD2
2243	CPN1
2243	CPN2
2244	BIN1
2244	RAB8A
2244	EHBP1
2245	FEN1
2245	WRN
2246	ETS1
2246	PRRX1
2247	HSP90AA1
2247	PKM
2247	GSK3B
2248	HEXIM1
2248	XRCC6
2248	XRCC5
2248	SFPQ
2248	MATR3
2248	PRKDC
2248	NONO
2248	PSPC1
2248	RBM14
2249	DTX3L
2249	ITCH
2250	HGS
2250	STAM
2250	LITAF
2251	LRP6
2251	SDC1
2251	ANGPTL4
2252	LRP6
2252	SDC2
2252	ANGPTL4
2253	LRP6
2253	SDC4
2253	ANGPTL4
2254	EIF2B2
2254	EIF2B5
2254	EIF2B3
2254	EIF2B4
2255	EIF2B2
2255	EIF2B5
2255	EIF2B1
2255	EIF2B3
2255	EIF2B4
2256	JUND
2256	TAP1
2257	ERCC1
2257	XPA
2257	RPA1
2258	EIF3B
2258	RGP1
2259	PTMA
2259	PSMA1
2259	ANP32A
2259	ACTB
2259	SLC25A3
2259	C1QBP
2260	SLC25A5
2260	PTMA
2260	PSMA3
2260	ANP32A
2260	ANP32B
2261	PRKCI
2261	PARD3B
2261	PARD6A
2262	EED
2262	HIC1
2262	SUZ12
2262	EZH2
2262	PHF19
2263	ADA
2263	DPP4
2264	EDN1
2264	EDNRA
2265	IL10
2265	IL10RA
2266	ARNTL
2266	CLOCK
2266	CRY1
2267	ESR1
2267	CTNNB1
2268	ESYT2
2268	ESYT1
2269	ESYT3
2269	ESYT1
2270	NFKB1
2270	STAT3
2271	STAT3
2271	RELA
2272	DDX5
2272	CTNNB1
2272	HDGF
2273	FCER1G
2273	CLEC4E
2274	MS4A2
2274	CLEC4E
2275	HINT1
2275	KAT5
2276	CDC34
2276	HINT1
2276	RBX1
2277	SP1
2277	HINT1
2278	RUNX1
2278	EP300
2278	HIPK2
2279	RHOA
2279	RAC1
2279	VANGL2
2280	RAB13
2280	MICALL1
2281	ZFP36
2281	HNRNPD
2282	ZFP36L1
2282	HNRNPD
2283	ZFP36L2
2283	HNRNPD
2284	CTNNAL1
2284	DTNA
2285	NLGN1
2285	NRXN1
2286	DISC1
2286	TRAK1
2287	RHOT1
2287	DISC1
2288	MTREX
2288	ZCCHC8
2288	RBM7
2289	ERBB2
2289	GDF15
2290	PARP1
2290	LIG3
2291	OGT
2291	HCFC1
2291	ASXL1
2292	IL15
2292	MFGE8
2293	TRIM25
2293	G3BP2
2294	SLC11A2
2294	NEDD4L
2294	NDFIP1
2295	TFRC
2295	TF
2296	ARAF
2296	PIK3R1
2297	SIX1
2297	EYA1
2298	EYA1
2298	SIX2
2299	KATNA1
2299	KATNB1
2299	KATNAL1
2299	KATNBL1
2300	KDM6B
2300	WDR5
2300	ASH2L
2301	RBX1
2301	CUL3
2301	KEAP1
2302	CUL3
2302	KCTD11
2303	CUL3
2303	KCTD6
2304	ARID1A
2304	PRMT5
2304	ACTL6A
2304	SMARCA2
2304	SMARCA4
2304	SMARCC2
2304	PHF10
2304	SMARCC1
2304	SMARCE1
2304	SMARCD1
2304	BRD7
2305	SMARCA2
2305	SMARCA4
2305	SUZ12
2305	BRD7
2305	PRMT7
2306	SMARCD1
2306	WDR77
2306	BRD7
2307	SUZ12
2307	EZH2
2307	BRD7
2308	PRMT5
2308	SMARCA2
2308	SMARCA4
2308	PHF10
2308	SMARCE1
2308	BRD7
2308	PAG1
2309	RCCD1
2309	KDM8
2310	OOEP
2310	NLRP5
2310	KHDC3L
2310	TLE6
2311	FYN
2311	PLCG1
2311	KHDRBS1
2312	PTBP1
2312	HNRNPH1
2312	KHSRP
2312	PTBP2
2313	PHB
2313	HIRA
2313	UBN1
2313	CABIN1
2314	OGT
2314	HIRA
2314	UBN1
2314	CABIN1
2315	PARP9
2315	DTX3L
2316	STAT1
2316	PARP9
2316	DTX3L
2317	RUNX2
2317	HIVEP3
2317	WWP1
2318	CENPB
2318	HIST1H2BB
2318	CENPA
2318	HIST1H4A
2318	CENPC
2318	SSRP1
2318	CENPL
2318	HJURP
2318	CENPI
2318	CENPT
2318	CENPN
2318	HIST1H2AA
2318	RSF1
2318	CENPH
2318	SUPT16H
2319	KCNA2
2319	KCNA1
2319	KCNAB2
2320	ITGB3BP
2320	CENPP
2320	CENPU
2320	CENPQ
2320	CENPL
2320	CENPI
2320	CENPN
2320	CENPK
2320	CENPO
2320	CENPH
2320	CENPM
2321	LGI1
2321	ADAM22
2322	PKM
2322	SREBF1
2323	TMEM173
2323	TBK1
2324	HDAC3
2324	AKT1
2324	APPL1
2325	TOP3B
2325	TDRD3
2326	ARRB1
2326	ARHGEF18
2326	ENAH
2327	PRMT5
2327	CAPG
2328	CENPA
2328	HIST1H4A
2328	HJURP
2329	GJB2
2329	PTK2
2329	NANOG
2330	STX6
2330	CFTR
2330	GOPC
2331	HK1
2331	VDAC1
2332	TP53
2332	TSPY1
2332	USP7
2333	TSPY1
2333	TSPYL5
2333	USP7
2334	CEP55
2334	PPP1R13L
2335	PPP1CA
2335	PPP1R13L
2336	ROCK1
2336	ISLR2
2337	OSBP
2337	RAB11A
2337	KIAA1468
2338	ATF2
2338	HK1
2338	VDAC1
2339	KIAA0391
2339	TRMT10C
2339	HSD17B10
2340	TRMT10C
2340	HSD17B10
2341	FLCN
2341	FNIP2
2342	KIF11
2342	MYSM1
2342	KAT2B
2343	KIF23
2343	RACGAP1
2343	ECT2
2344	KIF23
2344	RACGAP1
2345	PTPN11
2345	HOOK1
2346	RAB8A
2346	PCM1
2346	HOOK2
2347	EXOSC10
2347	EXOSC9
2347	EXOSC2
2347	EXOSC7
2347	EXOSC6
2347	DIS3L
2347	EXOSC8
2347	MPHOSPH6
2347	EXOSC4
2347	EXOSC5
2347	EXOSC3
2347	EXOSC1
2348	PRKCI
2348	PARD3
2348	HOOK2
2348	PARD6A
2349	KLC3
2349	HOOK2
2349	LRGUK
2349	RIMBP3
2350	GLRA1
2350	GLRB
2351	GABRD
2351	GABRA1
2351	GABRB2
2352	AP1G2
2352	AP1S1
2352	AP1B1
2352	AP1M1
2353	CTAGE5
2353	MIA3
2353	PREB
2354	PLK1
2354	DYNLL1
2354	SGO2
2354	SPAG5
2354	KNSTRN
2355	HDAC3
2355	NCOR1
2355	HIST1H1D
2355	NCOR2
2356	TOR1A
2356	TOR1AIP1
2357	ARL1
2357	ARFIP2
2357	ARF1
2357	PKD2
2358	HAS2
2358	HAS1
2359	HAS3
2359	HAS2
2360	HDAC3
2360	DTNBP1
2361	NFE2L1
2361	EGLN2
2361	PPARGC1A
2362	HMMR
2362	CD44
2362	MAPK3
2362	MAPK1
2363	KCNB1
2363	KCNE2
2364	KCNE1
2364	KCNB1
2365	KIT
2365	IL1RL1
2365	IL1RAP
2366	KIT
2366	IL1RAP
2367	SCAP
2367	SREBF2
2367	PAQR3
2368	SCAP
2368	SREBF2
2369	RBX1
2369	CUL3
2369	KLHL7
2370	CUL3
2370	KLHL8
2371	INSIG1
2371	SCAP
2372	INSIG1
2372	PAQR3
2373	PDCD6
2373	CUL3
2373	KLHL12
2373	PEF1
2374	RBX1
2374	CUL3
2374	KLHL9
2374	KLHL13
2375	RBX1
2375	CUL3
2375	KLHL20
2376	RBX1
2376	CUL3
2376	KLHL24
2377	CUL3
2377	KLHL25
2378	APP
2378	VDAC1
2379	CUL3
2379	KLHL42
2380	EPCAM
2380	CTNNB1
2380	FHL2
2380	LEF1
2381	CD44
2381	LRP1
2382	OGT
2382	KMT2E
2382	USP7
2383	ZW10
2383	KNTC1
2383	ZWILCH
2384	NDC80
2384	ZWINT
2384	SPC24
2384	KNL1
2384	MIS12
2385	SPN
2385	KPNB1
2385	SMN1
2385	SMN2
2386	LRP6
2386	DKK1
2386	KREMEN1
2387	SNAPIN
2387	BLOC1S1
2387	BLOC1S2
2387	BORCS5
2387	BORCS7
2387	BORCS8
2387	BORCS6
2387	KXD1
2388	SEPT7
2388	MAPK6
2388	MAPKAPK5
2389	LAGE3
2389	TP53RK
2389	OSGEP
2389	TPRKB
2390	RBX1
2390	PRAME
2390	CUL2
2390	LAGE3
2390	TCEB1
2390	TCEB2
2390	OSGEP
2391	WASL
2391	DVL2
2391	DIAPH1
2391	MAP2K2
2391	IQGAP1
2391	PXN
2391	MAP2K1
2391	PTK2
2391	LGR4
2391	RSPO3
2392	GPSM2
2392	INSC
2392	PARD3
2393	WASF3
2393	NCKAP1
2394	RAC1
2394	WASF3
2394	NCKAP1
2395	PABPC1
2395	LARP1
2395	RYDEN
2396	LGR5
2396	RSPO1
2396	RNF43
